,sin_doy,cos_doy,solar_irradiance,temperature_avg,humidity,wind_speed,pressure,cloud_cover,precipitation,solar_zenith_angle,clear_sky_index,air_mass,capacity_kw,tilt_angle,orientation
0,-0.7087805493889642,-1.328060326713153,-1.2331376724030907,-0.8573699055778545,-1.40063491689467,-0.5710505261162897,0.31024968752550225,-0.067359629837074,0.6518125183626649,-1.2456297005156365,-0.7286521654267327,0.9365689706672579,-0.8069967524114957,0.6081971644342832,0.30803901219681085
1,0.8423158746838438,-0.8547892715609118,-0.38560123733472207,0.04401824927589688,1.271228305377634,-0.4048429175272104,-0.49998122899749325,-0.5623809422463155,-1.3104264777028425,-1.298971377621053,-1.0142659043146227,-0.3053879299044126,1.360713883577563,-0.40447395117730583,-0.5350493098433889
2,-1.4133130022154037,1.352235132570189,0.6139476476751032,-0.5952509718644694,0.161452098321567,0.9747865030007972,1.148204285156537,1.8179319862906202,0.6781324871142609,-0.06928153040523373,-0.46510550177438365,0.04263587855447255,1.6097248529437742,-1.1621683712765067,0.2716919730223973
3,-0.026692660988627923,-0.4843627433824615,-0.7574626041071912,-0.3302226664572171,-1.298949847266258,-0.572553826795874,-1.2681095130268012,-0.0022401127630038457,-1.0204890403136455,0.10180586310910937,0.09687541819414094,-0.8466929595685747,1.4180610278950698,0.9289438348506007,1.132286844555912
4,1.343194898574523,-0.21871103047565715,0.4531335560943174,0.2861110149262029,0.5425764001138526,-0.6690805419512109,-0.04730281576514641,-0.1606635755362243,-0.648389549000823,-1.300170945433875,0.28102046796554914,1.6119290177574663,0.9444449965508462,1.137281559178879,1.132286844555912
5,-0.24335996692301973,1.2721816539976079,1.3562905860251746,1.5598315581194504,-0.6884193555962295,0.6601800002821102,0.8107169084832291,-0.1606635755362243,-0.6932809236446797,-0.4917217169194303,0.1303391268745008,-1.1465484409072813,0.31855298367955664,-0.9891808596100272,-1.132467294294699
6,-1.1615440660408933,-1.3436740707997104,-0.5699413206638058,1.5598315581194504,1.6243544675378832,0.738832664152859,-1.2681095130268012,-0.1606635755362243,-1.1736073592590954,-0.6881685217237327,1.3227169027002104,0.8953647010513974,0.12949855512260441,-0.274773920818061,-1.132467294294699
7,1.1984109487452652,0.5936619902768404,0.38206669621573763,-0.23708606980358352,0.7233747808321344,-1.2865933139032288,-0.883640675578691,-0.09383644414692702,1.4885438852468107,1.1114593176560565,-1.7762115750392917,-1.046509518413972,0.46288913696871353,1.137281559178879,-1.132467294294699
8,-0.1342482896170316,-1.2137734940576625,-0.29440297818093464,1.5598315581194504,-1.2618001328875565,0.023251297185496306,-0.9884077388517487,2.1311859506390425,1.6292105711813543,0.23528725320577845,-0.7638753466579827,-0.03357089792374303,0.22857568732028782,-1.86478166751724,-1.132467294294699
9,-1.3438044493651828,0.3649089440385031,-0.817024203057567,1.5598315581194504,0.29902066986585507,-0.5579275140512862,-0.003665202107185466,0.9506749323274828,1.4801962113340636,1.7167055759371566,0.07293102509871595,-1.165890803248609,-0.003132337736455051,0.6738755023282009,-1.132467294294699
